N34,N47,N70,N73,N74,N83,N178,N208,N225,N248,N249,N264,N276,N289,N314,N320,N327,N337,N342,N349,N387,N388,N406,N458,N502,N522,N539,N556,N562,N563,N611,N614,N619,N629,N639,N676,N682,N688,N701,N702,N755,N778,N780,N785,N813,N817,N835,N860,N861,N886,N896,N898,N899,N900,N906
1.117,3.2138000000000004,0.28300000000000003,0.8784000000000001,0.181,0.378,0.43200000000000005,0.3486,0.648,0.05700000000000001,0.238,0.3156,0.722,0.6244,0.053000000000000005,0.6294000000000001,0.32599999999999996,0.31339999999999996,0.542,0.5810000000000001,0.29,0.4516,0.4434,3.9147999999999996,0.191,0.1036,0.5528000000000001,0.028000000000000004,0.28700000000000003,0.488,0.189,0.413,0.7167999999999999,0.257,0.21600000000000003,0.6910000000000001,0.045,1.064,0.519,0.043,0.522,0.054000000000000006,0.05,0.029000000000000005,0.497,0.5824,0.045,0.22799999999999998,1.684,0.362,0.48100000000000004,0.556,0.4984,0.219,0.5370000000000001
1.1978,3.3280000000000003,0.442,0.6038,0.325,0.362,0.376,0.40700000000000003,0.6073999999999999,0.05700000000000001,0.34480000000000005,0.321,0.718,0.47800000000000004,0.053000000000000005,0.67,0.306,0.221,0.5149999999999999,0.518,0.29,0.842,0.43600000000000005,4.066000000000001,0.07819999999999999,0.20800000000000002,0.703,0.028000000000000004,0.263,0.44800000000000006,0.23700000000000002,0.413,0.565,0.2904,0.21600000000000003,1.8399999999999999,0.045,1.12,0.519,0.043,0.5236000000000001,0.054000000000000006,0.126,0.029000000000000005,0.517,0.5107999999999999,0.045,0.25680000000000003,1.564,0.39,0.465,0.512,0.38,0.219,0.7343999999999999
1.7810000000000001,3.3414,0.476,0.338,0.41600000000000004,0.5879999999999999,0.392,0.387,0.489,0.169,0.274,0.35059999999999997,0.7771999999999999,0.43360000000000004,0.053000000000000005,0.67,0.5292,0.429,1.7306000000000001,1.8436,0.29,0.842,0.42700000000000005,4.090000000000001,2.743,0.20800000000000002,0.6342,0.028000000000000004,0.332,0.533,0.256,0.413,0.653,0.41200000000000003,0.21600000000000003,1.9542000000000002,0.045,0.8019999999999999,0.5034,0.043,0.3944,0.339,0.24,0.029000000000000005,0.485,0.5529999999999999,0.045,0.39919999999999994,2.7043999999999997,2.4170000000000003,0.465,0.616,0.364,0.219,2.476
1.539,3.4189999999999996,0.54,0.31100000000000005,0.516,0.638,0.4532,0.3106,0.765,0.169,0.262,0.471,0.827,0.336,0.223,1.611,0.23700000000000002,0.40800000000000003,0.417,0.7210000000000001,0.29,0.8629999999999999,0.543,0.7268,2.743,0.20800000000000002,0.5234,0.242,0.43,0.7076,0.4064,0.23420000000000002,0.6856000000000001,0.364,0.21600000000000003,0.8160000000000001,0.045,0.75,0.573,0.043,0.269,0.406,0.24,0.029000000000000005,2.1356,0.554,0.08780000000000002,0.41200000000000003,1.841,2.89,0.40499999999999997,0.6087999999999999,0.364,0.219,2.5288000000000004
1.305,3.4189999999999996,0.6,0.31399999999999995,0.43600000000000005,0.598,0.493,0.279,0.7719999999999999,0.169,0.5818000000000001,0.499,0.835,0.28,0.223,1.206,0.219,0.43019999999999997,0.357,1.9637999999999998,0.29,0.5178,0.543,0.582,0.34659999999999996,0.20800000000000002,0.525,0.242,0.43499999999999994,0.738,0.44800000000000006,0.05600000000000001,0.7929999999999999,0.364,0.07759999999999999,0.8298,0.045,0.726,0.609,0.1714,0.311,0.41400000000000003,0.24,0.029000000000000005,3.276,0.74,0.152,2.3734,1.9225999999999999,2.965,0.3394,0.575,0.364,0.0822,2.7076000000000002
1.1114,3.3590000000000004,0.616,0.178,0.304,0.604,0.489,0.3482,0.76,0.12420000000000002,0.3687999999999999,0.46699999999999997,0.8698,0.28600000000000003,0.223,0.8009999999999999,0.215,0.469,0.297,3.8280000000000003,0.24519999999999995,0.3686,1.3725999999999998,1.8462000000000003,0.309,0.034,0.613,0.1992,0.5998,0.8053999999999999,0.44399999999999995,0.05600000000000001,0.8089999999999999,0.6044,0.043,0.797,0.045,0.6571999999999999,1.6669999999999998,0.257,0.3298,0.44580000000000003,0.24,0.029000000000000005,3.2055999999999996,0.64,0.152,3.6784,2.0149999999999997,1.3960000000000001,0.32,0.5162000000000001,0.396,0.048,0.49800000000000005
1.1214,3.4438000000000004,0.5439999999999999,0.178,0.21200000000000002,0.4388000000000001,0.48500000000000004,0.353,0.9872,0.05700000000000001,0.142,0.1516,0.8093999999999999,0.29800000000000004,0.223,0.8210000000000001,0.215,0.442,0.6102000000000001,3.9026000000000005,0.21000000000000002,0.42279999999999995,1.0802,0.5509999999999999,0.399,0.034,0.613,0.028000000000000004,0.575,0.853,0.46580000000000005,0.05600000000000001,0.729,0.47280000000000005,0.043,0.8380000000000001,0.045,0.8039999999999999,1.567,0.257,0.3914,0.48860000000000003,0.05,0.0498,3.2640000000000002,0.612,0.152,2.3516,2.0036,0.42000000000000004,0.33999999999999997,0.5566,0.39160000000000006,0.048,0.48599999999999993
1.183,3.2192,0.566,0.238,0.2536,0.354,0.6348,0.27260000000000006,1.023,0.05700000000000001,0.142,0.21800000000000003,0.7422,0.31400000000000006,0.12100000000000002,0.7060000000000001,0.183,0.48039999999999994,0.7701999999999999,3.8850000000000002,0.21000000000000002,0.46440000000000003,2.2786,0.4662,0.391,0.034,0.6678,0.028000000000000004,0.671,0.8942,0.4640000000000001,0.05600000000000001,0.673,0.3282,0.043,0.728,0.045,1.6704,2.473,0.3098,0.5496000000000001,0.56,0.05,0.133,1.6253999999999997,0.642,0.06639999999999999,2.386,1.8788,0.35500000000000004,1.5848,0.462,0.477,0.048,0.41459999999999997
1.243,3.1480000000000006,0.614,0.198,0.264,0.301,0.66,0.1222,0.9782,0.05700000000000001,0.10600000000000001,0.21800000000000003,0.7734,0.266,0.053000000000000005,0.652,0.21600000000000003,0.6952,0.7406,2.6902,0.302,0.449,2.5249999999999995,0.583,0.487,0.048,0.644,0.028000000000000004,0.441,1.059,0.3612,0.05600000000000001,0.645,0.3814,0.043,0.7366,0.045,2.9568000000000003,1.567,0.3462,0.565,0.56,0.05,0.133,0.5249999999999999,0.47800000000000004,0.045,0.8796000000000002,1.834,0.39499999999999996,3.332,0.45920000000000005,0.461,0.44800000000000006,0.367
1.1949999999999998,3.173,0.542,0.178,0.22399999999999998,0.261,0.7159999999999999,0.3202,1.012,0.05700000000000001,0.166,0.21800000000000003,0.7452,0.23079999999999998,0.053000000000000005,0.645,0.28,1.0568000000000002,1.3042,0.7579999999999999,0.22200000000000003,0.501,2.5093999999999994,0.5778,0.43899999999999995,0.548,0.42800000000000005,0.028000000000000004,0.35259999999999997,1.059,0.461,0.1286,0.637,0.442,0.043,0.6579999999999999,0.045,2.931,1.579,0.175,0.517,0.56,0.05,0.133,0.5182,0.442,0.233,0.511,1.798,0.41899999999999993,3.332,0.483,0.5118,0.13999999999999999,0.44699999999999995
1.191,2.9494,0.55,0.2138,0.22799999999999998,0.23700000000000002,0.7,0.6709999999999999,0.8623999999999998,0.05700000000000001,0.202,0.18480000000000002,0.558,0.3024,0.053000000000000005,0.621,0.30400000000000005,0.754,1.5462,0.794,0.20940000000000003,0.5664,2.646,1.2144,0.422,0.168,1.3332,0.028000000000000004,0.391,0.9805999999999999,0.579,0.433,3.282,0.4654,0.09020000000000002,0.751,0.045,2.4918,1.6509999999999998,0.175,0.43339999999999995,0.454,0.05,0.07060000000000002,0.4276000000000001,0.394,0.233,0.471,1.7619999999999998,0.4002,3.3518,0.4992,0.52,0.2032,0.507
0.767,1.9387999999999999,0.546,4.1006,0.30920000000000003,0.18939999999999996,0.6212,0.643,0.9878,0.05700000000000001,0.1514,0.1532,0.5292000000000001,0.4662,0.053000000000000005,0.523,0.521,0.766,0.5178,0.794,0.209,0.5992,2.9747999999999997,0.53,0.25599999999999995,0.098,2.775,0.028000000000000004,0.4606,0.833,0.5067999999999999,0.433,3.318,0.9484000000000001,0.161,0.8253999999999999,0.045,0.9338000000000001,0.548,0.06939999999999999,0.3524,0.47000000000000003,0.05,0.029000000000000005,0.362,0.38920000000000005,0.233,0.471,0.7152000000000001,0.3558,2.3262,0.483,0.5116,0.24,0.4109999999999999
0.6182000000000001,0.469,0.6784000000000001,5.0462,0.5044000000000001,0.172,0.49800000000000005,1.6168,1.0314,0.05700000000000001,0.069,0.305,0.531,0.5149999999999999,0.053000000000000005,0.387,1.3466,0.27,0.36920000000000003,0.8374,0.20900000000000002,0.645,1.8324000000000003,0.52,0.341,0.1694,2.81,0.028000000000000004,0.44420000000000004,0.829,0.337,0.433,3.9698,0.8496,0.161,0.772,0.09,1.023,0.43999999999999995,0.043,0.2948,0.514,0.05,0.1086,0.41,0.343,0.233,0.46659999999999996,0.462,0.4224,0.639,0.483,0.499,0.2472,0.4154
0.7090000000000001,0.485,0.6819999999999999,5.1434,0.567,0.17439999999999997,0.526,0.611,1.161,0.05700000000000001,0.077,0.305,0.43019999999999997,0.517,0.053000000000000005,0.44539999999999996,0.9576,0.2258,0.27,1.5786,0.201,0.8106,0.684,0.5224,0.309,0.34900000000000003,2.8853999999999997,0.028000000000000004,0.501,0.773,0.30500000000000005,0.344,3.4873999999999996,0.653,0.161,0.7678,0.09,2.351,0.4236,0.043,0.3222,0.534,0.05,0.22800000000000004,0.352,0.4202,0.12020000000000002,0.5464,0.41400000000000003,0.36,0.699,0.6744,0.559,0.2622,0.445
0.697,0.6808,0.581,4.154999999999999,0.41400000000000003,0.184,0.49800000000000005,0.5422,1.2597999999999998,0.2692,0.323,0.2072,0.4902,0.4706,0.053000000000000005,0.5660000000000001,0.549,0.049,0.266,0.9442,0.20400000000000001,0.8390000000000001,0.46299999999999997,0.561,0.30399999999999994,0.457,0.155,0.028000000000000004,0.457,2.1216,0.332,0.05600000000000001,3.4779999999999993,0.2542,0.06659999999999999,0.655,0.09,1.0445999999999998,0.47400000000000003,0.043,0.5126000000000001,1.8689999999999998,0.05,0.22800000000000004,0.36,0.536,0.045,0.5745999999999999,0.402,0.36,0.7252,0.5836,0.6577999999999999,0.219,0.40499999999999997
0.619,0.739,0.6388,2.7763999999999998,0.19,0.4944,0.49800000000000005,0.437,1.304,0.3068,0.54,0.18519999999999998,0.523,0.24,0.053000000000000005,1.7549999999999997,0.3884,0.21000000000000002,0.282,0.9795999999999999,0.2912,0.804,0.5032,0.5402000000000001,0.34500000000000003,0.457,0.11340000000000001,0.028000000000000004,0.437,0.6859999999999999,0.359,0.05600000000000001,3.1990000000000003,0.22800000000000004,0.0776,0.6328,0.1468,1.0619999999999998,0.48599999999999993,0.043,0.346,1.577,0.05,0.22800000000000004,0.36,0.5599999999999999,0.045,0.579,0.458,0.3222,0.589,0.45899999999999996,0.7076,0.219,0.393
0.5006,0.7412,0.784,1.3444,0.15,0.2384,0.49800000000000005,0.389,1.1663999999999999,0.49800000000000005,0.54,0.196,0.4692,0.3444,0.053000000000000005,0.5294000000000001,0.32399999999999995,0.21000000000000002,0.21799999999999997,0.9709999999999999,0.3034,0.764,0.6316,0.5549999999999999,0.325,0.599,0.051000000000000004,0.028000000000000004,0.377,0.538,0.33699999999999997,0.05600000000000001,3.226,0.15480000000000002,0.21600000000000003,0.45999999999999996,0.161,1.028,0.47400000000000003,0.043,0.4394,4.232600000000001,0.202,0.22800000000000004,0.328,0.4262,0.045,0.5814,0.45640000000000003,0.171,0.589,0.44299999999999995,0.668,0.32599999999999996,0.6603999999999999
1.8394,0.63,0.71,0.46080000000000004,0.19440000000000004,0.384,0.49800000000000005,0.6397999999999999,1.102,0.5751999999999999,0.414,0.196,0.446,0.514,0.053000000000000005,0.7365999999999999,0.332,0.21000000000000002,0.21000000000000002,0.7333999999999999,0.5098,0.6942,0.403,0.9308,0.337,1.9085999999999999,0.051000000000000004,0.028000000000000004,0.3907999999999999,0.5098,0.2826000000000001,0.05600000000000001,3.2948,0.045,0.21600000000000003,0.384,0.161,0.8612,0.514,0.043,0.519,3.1986000000000003,0.24,0.029000000000000005,0.33679999999999993,0.30579999999999996,0.1306,0.471,0.42000000000000004,0.19899999999999998,0.589,0.4728,0.64,1.6957999999999998,0.6372
1.0390000000000001,0.5524,0.658,0.048,0.201,0.316,0.5824,0.679,1.046,0.506,0.4888,0.196,0.946,0.45,0.155,0.7342,0.33999999999999997,0.21000000000000002,0.21000000000000002,0.5266,0.8842000000000001,0.5004000000000001,0.403,1.1536,0.385,1.1476,0.051000000000000004,0.028000000000000004,0.42800000000000005,0.5212,0.368,0.05600000000000001,3.9818,0.045,3.2049999999999996,0.31999999999999995,0.161,0.86,0.6002,0.043,0.5993999999999999,2.7237999999999998,0.24,0.029000000000000005,0.32,0.549,0.152,0.4614,0.586,0.17800000000000002,0.589,0.46699999999999997,0.5815999999999999,0.2732,0.664
0.305,0.5289999999999999,0.678,0.048,0.24900000000000003,0.35600000000000004,0.48500000000000004,0.7565999999999999,1.0699999999999998,0.5216,0.425,0.0808,1.0492000000000001,0.33799999999999997,0.223,0.71,0.2928,0.049,0.25,0.576,0.45499999999999996,0.46299999999999997,0.403,0.969,0.374,0.7815999999999999,0.2238,0.028000000000000004,0.6660000000000001,0.512,0.41600000000000004,0.236,3.5843999999999996,0.045,2.6159999999999997,0.368,0.8936,0.8064,0.6449999999999999,0.043,0.8140000000000001,0.695,0.24,0.029000000000000005,0.328,0.5566,0.152,0.45899999999999996,0.502,0.20099999999999998,0.6018,0.371,0.53,0.9158,0.7083999999999999
0.305,0.557,0.758,0.048,0.306,0.284,0.465,0.8234,1.11,0.522,0.4088,0.052000000000000005,1.075,0.446,0.223,0.686,0.248,0.049,0.25,2.0998,0.4102,0.503,0.363,0.6809999999999998,0.1476,0.42879999999999996,0.267,0.028000000000000004,0.7709999999999999,0.512,0.421,0.3422,3.2,0.045,3.0526000000000004,0.454,1.411,0.8816,0.6890000000000001,0.043,0.8545999999999999,0.16,0.164,0.029000000000000005,0.4048,0.7343999999999999,0.1306,0.4944,0.45,1.3226000000000002,0.43220000000000003,0.26980000000000004,0.522,2.859,0.518
0.33699999999999997,0.653,0.8568,0.048,0.306,0.09839999999999999,0.525,0.6872,1.0604,0.466,0.394,0.052000000000000005,0.546,0.446,0.223,0.5432,0.284,0.049,0.25,0.787,0.503,0.5193999999999999,0.34859999999999997,0.575,0.40800000000000003,0.36,0.267,0.028000000000000004,0.8744,0.611,0.504,0.413,3.3920000000000003,0.045,3.018,0.5454,1.427,0.7319999999999999,0.7010000000000001,0.043,0.7869999999999999,0.054000000000000006,0.05,0.029000000000000005,3.2818000000000005,0.7596,0.045,0.5064,0.549,0.20600000000000002,0.46900000000000003,0.262,0.4232,2.9230000000000005,0.402
0.345,0.621,0.9571999999999999,0.048,0.20600000000000002,0.052000000000000005,0.525,0.552,0.9944000000000001,0.466,0.462,0.052000000000000005,0.39080000000000004,0.4344,0.189,0.515,0.264,0.049,0.3906,0.6498000000000002,0.505,0.48200000000000004,0.511,0.5569999999999999,0.484,0.5648000000000001,0.267,0.028000000000000004,0.93,0.5394,0.496,0.413,0.742,0.045,3.1420000000000003,0.5815999999999999,1.3825999999999998,0.736,0.713,0.043,0.7484,0.054000000000000006,0.05,0.029000000000000005,3.2428,0.6442,0.045,0.491,0.4638,0.356,0.445,0.262,0.3350000000000001,2.819,0.616
0.505,0.553,0.45499999999999996,0.048,0.266,0.052000000000000005,0.513,0.6679999999999999,0.873,0.466,0.454,0.21800000000000003,0.36,0.508,0.053000000000000005,0.395,0.178,0.049,0.385,0.5606,0.42800000000000005,0.458,0.44299999999999995,0.577,0.484,0.628,0.18060000000000004,0.028000000000000004,1.7892,0.4680000000000001,0.30179999999999996,0.233,0.682,0.045,0.845,0.5130000000000001,1.3480000000000003,0.736,0.788,0.0858,0.631,0.054000000000000006,0.05,0.029000000000000005,3.226,0.4928,0.045,0.6098,0.4069999999999999,0.356,0.4648,0.262,0.246,2.799,0.5283999999999999
0.677,0.553,0.42699999999999994,0.048,0.306,0.052000000000000005,0.457,0.6619999999999999,0.923,0.43899999999999995,0.49000000000000005,0.21800000000000003,0.36479999999999996,0.40800000000000003,0.053000000000000005,0.379,0.162,0.049,0.453,0.575,1.6103999999999998,0.458,0.45099999999999996,3.893,0.3452,0.628,0.051000000000000004,0.028000000000000004,0.5898,0.053000000000000005,0.24500000000000002,0.2944,0.7020000000000001,0.045,0.391,0.44700000000000006,1.3956,1.9192,0.85,0.257,0.4758,0.054000000000000006,0.05,0.029000000000000005,3.194,0.45200000000000007,0.045,0.4958,0.3674,0.199,0.544,0.2982,0.262,3.2990000000000004,0.31900000000000006
0.665,0.553,0.4109999999999999,0.048,0.246,0.052000000000000005,0.43019999999999997,0.6948000000000001,0.8734,0.6611999999999999,0.454,0.2832,0.363,0.41200000000000003,0.053000000000000005,0.4016,0.166,0.049,0.4130000000000001,1.2324,0.516,0.42800000000000005,0.46020000000000005,3.893,0.202,0.6759999999999998,0.051000000000000004,0.028000000000000004,0.44960000000000006,0.053000000000000005,0.22399999999999998,0.177,0.867,0.045,0.38100000000000006,0.4126,0.7964,2.7150000000000003,0.728,0.389,0.487,0.054000000000000006,0.05,0.0498,0.3478,0.45200000000000007,0.1202,0.479,0.32,0.171,0.41600000000000004,0.35259999999999997,0.194,1.5894000000000001,0.22999999999999998
0.633,0.553,0.471,0.048,0.21399999999999997,0.052000000000000005,0.592,0.672,0.773,0.4944,0.5858000000000001,0.381,0.3414,0.3048,0.053000000000000005,0.4968,0.3064,0.049,0.37300000000000005,4.378,0.6,0.5399999999999999,0.705,3.893,0.05,0.6814,2.445,0.242,0.314,0.053000000000000005,0.3828,0.177,0.8789999999999999,0.045,0.29300000000000004,0.4149999999999999,0.36,2.749,0.75,0.389,0.503,0.209,0.05,0.323,0.3134,0.752,0.233,0.5498000000000001,0.344,0.327,0.504,0.33199999999999996,0.183,1.108,0.242
0.5050000000000001,0.553,0.503,0.09520000000000002,0.366,0.052000000000000005,0.5958,1.6977999999999998,0.9305999999999999,0.3114,0.6858000000000001,0.2814,0.40619999999999995,0.1544,0.053000000000000005,0.5862,0.515,0.2258,0.425,4.9525999999999994,0.6759999999999999,0.517,0.705,3.8977999999999993,0.05,0.589,2.4282,0.242,0.3212,0.259,0.6564,0.1528,0.9698,0.0816,1.5984000000000003,0.4554,0.344,2.0458,0.6970000000000001,0.389,0.547,0.179,0.05,0.529,0.27140000000000003,0.982,0.233,0.5222,0.368,0.369,0.39099999999999996,0.368,0.471,1.108,0.2677999999999999
0.507,0.553,0.4908,0.166,0.417,0.052000000000000005,0.7406,0.604,1.7128,0.30599999999999994,0.645,0.11720000000000001,0.39599999999999996,0.14100000000000001,0.053000000000000005,0.603,0.607,0.43099999999999994,0.34500000000000003,4.116,0.5439999999999999,0.5109999999999999,0.705,0.6786,0.05,0.849,0.07420000000000002,0.1992,0.297,0.259,0.508,0.05600000000000001,0.8166,0.45600000000000007,0.16160000000000002,0.633,0.344,0.752,0.5959999999999999,0.16500000000000004,0.531,1.4126,0.05,0.658,0.277,1.1041999999999998,0.233,0.6577999999999999,0.42400000000000004,0.44420000000000004,0.34480000000000005,0.3876,0.6506000000000001,1.2324000000000002,0.285
0.595,0.449,0.388,0.49139999999999995,0.4170000000000001,0.052000000000000005,0.788,0.6064,4.096400000000001,0.33999999999999997,0.6246,0.052000000000000005,0.5112,0.129,0.053000000000000005,0.571,0.61,0.43099999999999994,0.253,3.5165999999999995,1.4254,0.561,0.6769999999999999,0.6302,0.05,0.681,0.13999999999999999,0.028000000000000004,0.332,0.2178,0.45299999999999996,0.05600000000000001,0.628,1.614,0.1944,0.6952,0.344,0.7048,0.6460000000000001,0.043,0.527,0.179,0.05,0.6075999999999999,0.373,1.0575999999999999,0.233,1.095,0.44400000000000006,0.5199999999999999,0.33799999999999997,0.3336,0.533,1.469,0.2278
0.986,0.5572,0.404,0.528,0.2892,0.052000000000000005,0.7022,0.442,4.175199999999999,0.3938,0.5831999999999999,0.052000000000000005,0.49559999999999993,0.2612,0.053000000000000005,0.5354,0.8532,0.43099999999999994,0.053000000000000005,0.8586,2.809,0.5556,2.0274,0.611,0.05,0.6066,0.18,0.028000000000000004,0.4779999999999999,0.053000000000000005,0.41,0.05600000000000001,0.616,0.5798,0.2672,0.9103999999999999,0.344,0.7465999999999999,0.5509999999999999,0.043,0.052000000000000005,0.373,0.05,0.6052,0.4114,1.013,0.045,0.504,0.46799999999999997,1.6336,0.30199999999999994,0.45500000000000007,0.552,1.0894,0.233
0.51,0.643,0.368,0.43359999999999993,0.262,0.052000000000000005,0.7070000000000001,0.446,4.1272,0.5422,0.472,0.196,0.52,0.32499999999999996,0.053000000000000005,1.763,0.313,0.34259999999999996,0.1258,0.7116000000000001,2.7938,0.43499999999999994,0.613,0.535,0.05,0.6649999999999999,0.2464,0.028000000000000004,0.492,0.053000000000000005,0.425,0.05600000000000001,0.6789999999999999,0.679,0.338,0.804,0.253,0.8149999999999998,0.43899999999999995,0.043,0.09559999999999999,0.365,0.05,0.5542,0.393,0.6832,0.045,0.4271999999999999,0.5227999999999999,0.55,0.302,0.47000000000000003,0.47400000000000003,0.9399999999999998,0.285
0.502,0.7034,0.3252,0.227,0.34620000000000006,0.0984,0.707,0.44959999999999994,3.3028,0.579,0.46420000000000006,0.268,0.488,0.356,0.053000000000000005,0.7188,0.313,0.049,0.23499999999999996,0.7969999999999999,2.4808,0.5726,0.565,0.479,0.05,0.637,0.298,0.028000000000000004,0.48,0.053000000000000005,0.442,0.05600000000000001,0.618,0.6446000000000001,0.599,0.658,0.184,0.7689999999999999,0.31899999999999995,0.043,0.161,0.485,0.05,0.46720000000000006,0.3822,0.22200000000000003,0.045,0.40800000000000003,0.6784,0.4892,0.31399999999999995,0.564,0.2612,0.688,0.293
0.438,0.7514000000000001,0.333,0.11960000000000001,0.306,0.284,0.719,1.6073999999999997,0.8039999999999999,0.627,1.2174,0.286,0.488,0.38,0.053000000000000005,0.9629999999999999,0.313,0.049,0.23499999999999996,0.8610000000000001,0.751,0.6968,0.4386,0.6622,0.13240000000000002,0.645,0.382,0.028000000000000004,0.639,0.053000000000000005,0.7219999999999999,0.05600000000000001,0.594,0.641,0.6849999999999999,0.626,0.23199999999999998,0.721,0.313,0.043,0.18980000000000002,0.39459999999999995,0.05,0.52,3.3126000000000007,0.35,0.045,0.388,0.8775999999999999,0.5,0.49720000000000003,0.724,0.29400000000000004,0.281,0.339
0.51,0.734,2.2594000000000003,0.048,0.306,0.284,0.607,0.5128,0.8538,0.5518000000000001,0.45899999999999996,0.286,0.55,0.2834,0.053000000000000005,1.0446,0.313,0.049,0.23499999999999996,0.761,0.751,0.722,0.5074,0.725,0.153,0.525,0.43,0.028000000000000004,0.603,0.053000000000000005,0.40099999999999997,0.683,0.682,0.749,0.5856,0.5966,0.2488,0.721,0.373,0.043,0.305,0.379,0.05,0.52,3.127,0.38680000000000003,0.045,0.40800000000000003,0.9244,0.5,0.43839999999999996,0.6688,0.286,0.257,0.4136
0.526,0.585,2.74,0.048,0.35079999999999995,0.284,0.565,0.5191999999999999,0.9209999999999999,0.519,0.471,0.124,0.524,0.366,0.053000000000000005,1.011,0.3384,0.049,0.23499999999999996,0.749,0.7262,0.7644,0.47300000000000003,0.725,0.294,0.525,0.43,0.028000000000000004,0.579,0.053000000000000005,0.437,0.8130000000000001,0.7949999999999999,0.608,0.618,0.503,0.29,0.6926,0.489,0.043,0.2934,0.39879999999999993,0.126,0.6120000000000001,3.4674,0.394,0.045,0.388,0.9196,0.5,0.4126,0.557,0.21999999999999997,0.221,0.534
0.6124,0.38899999999999996,2.74,0.048,0.418,0.284,0.6476,0.4614,0.9730000000000001,0.527,0.579,0.052000000000000005,0.536,0.466,0.053000000000000005,0.8985999999999998,0.462,0.049,0.053000000000000005,0.7544000000000001,0.707,0.7252,0.465,0.536,0.2734,0.6294,0.43760000000000004,0.028000000000000004,0.61,0.053000000000000005,0.437,0.805,0.655,0.592,0.4542,1.7392000000000003,1.4956,0.615,0.5134000000000001,0.043,0.385,0.372,0.296,0.6632,3.5140000000000002,1.7714000000000003,0.045,0.3924,0.852,0.45600000000000007,0.34400000000000003,0.41200000000000003,0.28800000000000003,0.197,0.5222
0.62,0.5683999999999999,1.2742,0.048,0.418,0.09839999999999999,0.5428000000000001,0.299,0.8986000000000001,0.599,0.619,0.052000000000000005,0.5871999999999999,0.6788000000000001,0.053000000000000005,0.8732,0.47000000000000003,0.049,0.17459999999999998,0.7539999999999999,0.45919999999999994,0.54,0.4598,0.698,0.191,0.711,1.4849999999999999,0.028000000000000004,0.5614,0.053000000000000005,0.437,0.825,0.6469999999999999,0.617,0.469,1.7391999999999999,0.27779999999999994,0.627,0.533,0.043,0.3562,0.4316000000000001,0.33199999999999996,0.672,1.8538000000000001,0.284,0.045,0.399,0.6783999999999999,0.462,0.3423999999999999,0.47400000000000003,0.248,0.261,0.42160000000000003
0.6936,0.4894,0.3834,0.048,0.47800000000000004,0.052000000000000005,0.535,2.5662,0.825,0.707,0.5481999999999999,0.052000000000000005,0.6472,0.7061999999999998,0.053000000000000005,1.0617999999999999,0.45,0.049,0.205,0.7150000000000001,0.42400000000000004,0.536,0.45200000000000007,0.698,0.343,0.759,0.4136,0.028000000000000004,0.413,0.053000000000000005,0.42140000000000005,2.1772,0.5022,0.6759999999999999,0.445,0.631,0.279,0.675,0.52,0.1714,0.24100000000000002,0.5828,0.5016,0.708,0.775,0.20259999999999997,0.045,0.4109999999999999,1.6906000000000003,0.6204,0.152,0.052000000000000005,0.248,0.161,0.462
0.828,0.557,0.387,0.166,0.518,0.052000000000000005,0.523,3.133,0.789,0.631,0.48480000000000006,0.052000000000000005,0.3532,0.6789999999999999,0.053000000000000005,0.877,0.578,0.049,0.205,0.731,0.46959999999999996,0.528,0.5042,0.698,0.24,0.759,0.484,0.028000000000000004,0.46699999999999997,0.053000000000000005,0.42800000000000005,3.3280000000000003,0.48440000000000005,0.692,0.414,0.641,0.33940000000000003,0.728,0.508,0.257,0.24100000000000002,0.5269999999999999,0.56,0.672,0.9085999999999999,0.317,0.045,0.40380000000000005,0.564,0.6123999999999998,0.152,0.052000000000000005,0.248,0.2346,0.454
0.708,0.5350000000000001,0.34320000000000006,0.166,1.2884,0.052000000000000005,0.5966,3.3518,0.759,0.7110000000000001,0.686,0.1836,0.31600000000000006,0.743,0.38259999999999994,0.9490000000000001,0.755,0.346,0.205,0.799,0.47379999999999994,0.4664,0.613,0.6289999999999999,0.24,0.7242,0.5640000000000001,0.028000000000000004,0.42300000000000004,0.053000000000000005,0.421,3.2901999999999996,0.461,0.701,0.373,0.6966,0.311,0.4539999999999999,0.4076000000000001,0.257,0.052000000000000005,0.5710000000000001,0.35800000000000004,0.6096,0.891,0.317,0.045,0.41100000000000003,0.5176000000000001,0.477,0.152,0.052000000000000005,0.248,0.277,0.398
0.744,0.606,0.29599999999999993,0.166,1.6052,0.052000000000000005,0.721,3.5116,0.8154,0.787,0.686,0.381,0.3182,0.6654,0.396,1.0158,1.5246,1.186,0.0834,0.7879999999999999,0.469,0.5640000000000001,1.5226,0.5193999999999999,0.24,0.645,0.368,0.028000000000000004,0.5671999999999999,0.053000000000000005,0.30060000000000003,3.186,0.509,0.7894,0.377,0.782,0.3176,0.8274000000000001,0.329,0.257,0.052000000000000005,0.611,0.334,0.6,0.891,0.313,0.08780000000000002,0.399,0.508,0.4170000000000001,0.11240000000000001,0.052000000000000005,0.272,0.38980000000000004,0.324
